Fecha,Ticker,Ratio1,Ratio2,Ratio3,Ratio4,Ratio5,Ratio6,Ratio7,Ratio8,Ratio9,Ratio10,Ratio11,Ratio12,Ratio13,Ratio14,Ratio15,Ratio16,Ratio17,Ratio18,Ratio19,Ratio20,Ratio21,Ratio22,Ratio23,Ratio24,Ratio25,Ratio26,IssuerRating,SovereignRating
30/09/2017,IQ32590567,-0.002272245,0.042067,10.05181065,0.001236552,0.343469951,7.146528924,80.3984504,0.950347149,-42.5715,-0.037881959,0.811722234,1.830657388,-4.5788,0.004072089,0.0846665,6.241781432,0.003565034,0.341222137,11.82997696,96.79871004,1.097653412,-26.1564,-0.043265302,0.73974591,1.744954484,-4.408,BB-,AA+
30/09/2012,IQ241709041,NaN,0.133849,0,NaN,NaN,3.079951385,NaN,NaN,NaN,-0.081597903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AA+
31/12/2012,IQ241709041,0.020776268,0.17341,7.524142169,0,0.81640732,3.986252364,NaN,6.438435432,NaN,-0.078027656,0.606488568,-10.07117719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AA+
31/03/2013,IQ241709041,0.026173773,0.220498,5.938684738,0,0.790679093,5.448169889,NaN,7.019230937,99.0118,0.014812449,0.582469399,-10.63824224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AA+
30/06/2013,IQ241709041,0.039572527,0.28034,4.222705652,0.00115997,0.785418716,7.833328709,198.588499,6.912954061,31.9106,0.103672055,0.64538246,-13.1986426,248.6204,0.028840856,0.20202425,4.42138314,0.000386657,0.79750171,5.086925587,198.588499,6.79020681,65.4612,-0.010285264,0.611446809,-11.30268735,248.6204,NaN,AA+
30/09/2013,IQ241709041,-0.001449434,0.030255,30.25999929,0,0.596954241,1.108132571,NaN,7.706125282,-69.6524,-0.13740462,0.62198092,6.146917824,-176.7992,0.021268283,0.17612575,11.98638296,0.000289993,0.747364842,4.593970883,198.588499,7.019186428,20.42333333,-0.024236943,0.614080337,-6.940286053,35.9106,NaN,AA+
31/12/2013,IQ241709041,0.036083754,0.261902,3.360330952,0,0.601223491,12.22804708,NaN,7.316953723,111.5171,0.016944812,0.648207225,6.261374409,7.0012,0.025095155,0.19824875,10.94543016,0.000289993,0.693568885,6.654419562,198.588499,7.238816001,43.196775,-0.000493826,0.624510001,-2.857148153,26.27413333,NaN,AA+
31/03/2014,IQ241709041,0.030720269,0.279961,3.476283814,0.037366809,0.565538733,12.21448865,6.913194199,6.642033379,60.3742,0.077307215,0.521830647,6.120430543,25.7784,0.026231779,0.2131145,10.32982993,0.009631695,0.637283795,8.345999252,102.7508466,7.144516611,33.537375,0.015129866,0.609350313,1.332520044,26.1502,NaN,AA+
30/06/2014,IQ241709041,0.042549446,0.33269,2.665817228,0.08992738,0.600714164,15.91690932,3.57837631,5.561500706,42.459,-0.013135239,0.581040059,6.217763761,-4.7788,0.026976008,0.226202,9.940607821,0.031823547,0.591107657,10.3668944,5.245785254,6.806653272,36.174475,-0.014071958,0.593264713,6.186621634,-37.1996,B,AA+
30/09/2014,IQ241709041,0.039210688,0.298515,2.676819588,0,0.605596156,23.46728598,NaN,9.183419161,1043.005,0.11850517,0.600348365,5.715078466,43.0352,0.037141039,0.293267,3.044812896,0.031823547,0.593268136,15.95668276,5.245785254,7.175976742,314.338825,0.049905489,0.587856574,6.078661795,17.759,B,AA+
31/12/2014,IQ241709041,0.032025459,0.251577,3.031582145,0,0.604990823,20.06932791,NaN,8.417083132,12.7969,0.094137596,0.589087424,5.901559385,33.2604,0.036126465,0.29068575,2.962625694,0.031823547,0.594209969,17.91700296,5.245785254,7.451009094,289.658775,0.069203685,0.573076624,5.988708039,24.3238,B,AA+
31/03/2015,IQ241709041,0.040257874,0.37219,2.569711354,3.18E-06,0.584576596,25.34125088,98019.9584,7.583098185,44.8971,0.13150567,0.4902804,6.873268872,41.4104,0.038510866,0.313743,2.735982579,0.022482641,0.598969435,21.19869352,49011.76839,7.686275296,285.7895,0.082753299,0.565189062,6.176917621,28.2318,B,AA+
30/06/2015,IQ241709041,0.045274174,0.364515,2.167745302,2.07E-06,0.575724781,29.29813437,168771.9031,7.216596855,23.2434,0.159264283,0.552150656,6.149617733,58.1576,0.039192049,0.32169925,2.611464597,1.31E-06,0.592722089,24.54399979,133395.9307,8.100049333,280.9856,0.12585318,0.557966711,6.159881114,43.9659,B+,AA+
30/09/2015,IQ241709041,0.040067456,0.317665,2.216911704,0.000279389,0.582294905,26.08147538,1097.057738,7.103402527,18.7956,0.148904915,0.561840006,5.753006744,50.9484,0.03940624,0.32648675,2.496487626,7.12E-05,0.586896776,25.19754714,89296.3064,7.580045175,24.93325,0.133453116,0.548339621,6.169363184,45.9442,B+,AA+
31/12/2015,IQ241709041,0.045378234,0.36808,2.314943493,0.000119909,0.610922788,30.0727375,2735.177269,6.398107022,70.7819,0.183372722,0.54435617,7.355370864,68.8856,0.042744434,0.3556125,2.317327963,0.000101139,0.588379767,27.69839953,67656.02412,7.075301147,39.4295,0.155761898,0.537156808,6.532816053,54.8505,B+,AA+
31/03/2016,IQ241709041,0.0353462,0.357953,2.811033928,0.000236345,0.566490906,22.21903082,1208.49068,5.912124355,23.8996,0.147277969,0.452018385,6.679064437,47.4344,0.041516516,0.35205325,2.377658607,0.000159429,0.583858345,26.91784452,43453.15719,6.65755769,34.180125,0.159704972,0.527591304,6.484264944,56.3565,B+,AA+
30/06/2016,IQ241709041,0.027953187,0.282645,3.361983566,7.72E-05,0.555780956,18.59463564,3086.709516,5.998424918,-15.7384,0.103744943,0.468702522,5.952195238,30.1668,0.037186269,0.33158575,2.676218173,0.000178216,0.578872389,24.24196983,2031.858801,6.353014706,24.434675,0.145825137,0.50672927,6.434909321,49.3588,B+,AA+
30/09/2016,IQ241709041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.036225873,0.336226,2.829320329,0.000144492,0.57773155,23.62880132,2343.459155,6.102885432,26.31436667,0.144798545,0.488359025,6.66221018,48.82893333,B,AA+
31/12/2016,IQ241709041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.031649693,0.320299,3.086508747,0.000156783,0.561135931,20.40683323,2147.600098,5.955274637,4.0806,0.125511456,0.460360453,6.315629838,38.8006,B,AA+
31/03/2017,IQ241709041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.027953187,0.282645,3.361983566,7.72E-05,0.555780956,18.59463564,3086.709516,5.998424918,-15.7384,0.103744943,0.468702522,5.952195238,30.1668,B,AA+
30/06/2017,IQ241709041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,B,AA+
30/09/2017,IQ241709041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,B,AA+
30/09/2012,IQ110001,0.027698975,0.19664,1.439981491,0.003265603,0.629197608,19.26965899,81.67286975,2.012502942,-18.8709,-0.044974565,0.853407332,110.4012261,-405.834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BB-,AA+
31/12/2012,IQ110001,0.027624386,0.200564,1.614860373,0.045230188,0.684025785,19.75825186,5.355589695,2.308377927,-13.0689,0.058254748,0.826142914,242.6370693,735.392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BB-,AA+
31/03/2013,IQ110001,0.025617015,0.193259,1.74090707,0.045153247,0.672899315,17.02945819,5.123593672,2.41095322,-12.0717,0.060642592,0.805515724,55.1779287,430.4096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BB-,AA+
30/06/2013,IQ110001,0.026375623,0.217191,1.481610907,0.037817909,0.706120279,14.58034407,5.846700638,3.031454174,1.2999,-0.003064779,0.71886151,54.27766387,-17.486,0.026829,0.2019135,1.56933996,0.032866737,0.673060747,17.65942828,24.49968844,2.440822066,-10.6779,0.017714499,0.80098187,115.623472,185.6204,BB-,AA+
30/09/2013,IQ110001,0.020566039,0.188822,1.400299591,0.034514054,0.693593391,14.35673438,5.585236273,3.145236182,-2.6864,0.087436143,0.708092311,28.03007842,227.0984,0.025045766,0.199959,1.559419485,0.04067885,0.689159692,16.43119713,5.477780069,2.724005376,-6.631775,0.050817176,0.764653115,95.03068507,343.8535,BB-,AA+
31/12/2013,IQ110001,NaN,NaN,NaN,0.075811427,0.669961387,NaN,0,2.70527143,NaN,NaN,NaN,20.43683632,NaN,0.024186226,0.199757333,1.540939189,0.048324159,0.685643593,15.32217888,4.138882646,2.823228751,-4.486066667,0.048337985,0.744156515,39.48062683,213.3406667,BB-,AA+
31/03/2014,IQ110001,0.021716834,0.193511,1.667467152,0.075751196,0.661798775,15.80774002,2.700373012,2.71507613,2.0139,0.048948611,0.699573827,17.95325518,63.8064,0.022886165,0.199841333,1.516459217,0.055973647,0.682868458,14.91493949,3.533077481,2.899259479,0.209133333,0.044439992,0.708842549,30.17445845,91.1396,BB-,AA+
30/06/2014,IQ110001,0.021895645,0.197021,1.568325955,0.12375838,0.648165152,19.02576815,1.744648386,2.089914813,-7.485,0.057837884,0.710322689,14.4635752,64.2104,0.021392839,0.193118,1.545364233,0.077458764,0.668379676,16.39674751,2.507564418,2.663874639,-2.719166667,0.064740879,0.705996276,20.22093628,118.3717333,BB-,AA+
30/09/2014,IQ110001,0.018392325,0.178944,1.556393829,0.118270871,0.632994233,18.36470933,1.665353153,2.087857185,-2.2321,0.039550182,0.696733594,13.48615436,38.114,0.020668268,0.189825333,1.597395645,0.098397968,0.653229887,17.73273916,1.527593638,2.399529889,-2.567733333,0.048778892,0.702210037,16.58495527,55.37693333,BB-,AA+
31/12/2014,IQ110001,0.02419545,0.224849,1.578685758,0.047115415,0.654248778,23.81544538,4.859110334,3.05839697,13.6919,0.111342012,0.666149556,10.76505528,90.1496,0.021550063,0.19858125,1.592718174,0.091223965,0.649301734,19.25341572,2.742371221,2.487811274,1.497175,0.064419672,0.693194917,14.16701,64.0701,BB-,AA+
31/03/2015,IQ110001,0.021106158,0.196033,4.459795869,0.151299071,0.629129554,18.68229994,1.338245718,2.264027507,4.9685,0.094377949,0.649804964,9.035567697,61.5572,0.021397395,0.19921175,2.290800353,0.110110934,0.641134429,19.9720557,2.401839398,2.375049119,2.235825,0.075777007,0.680752701,11.93758813,63.5078,BB-,AA+
30/06/2015,IQ110001,0.023458873,0.207929,3.975594344,0.111315535,0.604835158,20.86722307,2.079851693,2.500978578,9.6655,0.084652146,0.67345737,7.788948527,48.6952,0.021788201,0.20193875,2.89261745,0.107000223,0.630301931,20.43241943,2.485640224,2.47781506,6.52345,0.082480572,0.671536371,10.26893146,59.629,BB-,AA+
30/09/2015,IQ110001,0.019119629,0.185859,4.376816319,0.111421443,0.595664607,19.43281452,1.810210677,2.587550948,5.3946,0.052625038,0.646421958,7.381462505,26.7812,0.021970027,0.2036675,3.597723072,0.105287866,0.620969524,20.69944573,2.521854605,2.602738501,8.430125,0.085749286,0.658958462,8.742758502,56.7958,BB-,AA+
31/12/2015,IQ110001,0.022359395,0.200992,3.997727126,0.111515583,0.60104423,72.13953776,1.980404312,0.686283978,-8.256,-0.033158378,0.660415237,7.548312517,-15.438,0.021511014,0.19770325,4.202483414,0.121387908,0.607668388,32.78046882,1.8021781,2.009710253,2.94315,0.049624189,0.657524882,7.938572811,30.3989,BB-,AA+
31/03/2016,IQ110001,0.025450156,0.20959,3.584344956,0.002873121,0.556632778,4760.219392,90.20331074,0.665154476,8.7243,0.10279003,0.688294906,6.434851633,48.9692,0.022597013,0.2010925,3.983620686,0.084281421,0.589544194,1218.164742,24.01844435,1.609991995,3.8821,0.051727209,0.667147368,7.288393796,27.2519,BB-,AA+
30/06/2016,IQ110001,0.025105527,0.225028,3.112484166,0.002494403,0.582298256,1024.551216,97.25346065,1.306392295,8.354,0.106974237,0.627741214,6.39243417,46.1888,0.023008677,0.20536725,3.767843142,0.057076137,0.583909968,1469.08574,47.81184659,1.311345424,3.554225,0.057307732,0.655718329,6.939265206,26.6253,BB-,AA+
30/09/2016,IQ110001,0.017997927,0.194549,3.948428945,0.056914847,0.597310196,148.2359705,3.109602272,1.721295272,5.0275,0.082065374,0.543377119,5.983396035,29.6152,0.022728252,0.20753975,3.660746298,0.043449489,0.584321365,1501.286529,48.13669449,1.094781505,3.46245,0.064667816,0.629957119,6.589748589,27.3338,B+,AA+
31/12/2016,IQ110001,0.01925192,0.21058,3.544702466,0.056895788,0.586607922,107.1070506,3.345795876,1.829302438,3.259,0.092013007,0.530286243,5.657374736,28.7416,0.021951383,0.20993675,3.547490133,0.02979454,0.580712288,1510.028407,48.47804238,1.38053612,6.3412,0.095960662,0.59742487,6.117014144,38.3787,B+,AA+
31/03/2017,IQ110001,0.020623333,0.220616,3.212100093,0.054682019,0.585268967,111.3399414,3.446106046,2.099859982,0.1191,0.102086453,0.499909825,5.363457775,29.8448,0.020744677,0.21269325,3.454428918,0.042746764,0.587871335,347.8085445,26.78874121,1.739212497,4.1899,0.095784768,0.5503286,5.849165679,33.5976,B+,AA+
30/06/2017,IQ110001,0.018310251,0.208437,4.89210224,0.124128973,0.576518559,115.6447102,1.418916054,0.629156306,-13.6837,0.011009893,0.487156322,5.353349731,4.2428,0.019045858,0.2085455,3.899333436,0.073155407,0.586426411,120.5819182,2.830105062,1.569903499,-1.319525,0.071793682,0.515182377,5.589394569,23.1111,B+,AA+
30/09/2017,IQ110001,0.015211314,0.183726,5.509772668,0.075864366,0.554205019,602.6303612,2.121754964,0.630263497,-11.824,0.082985578,0.485548809,4.98659385,21.9148,0.018349204,0.20583975,4.289669367,0.077892787,0.575650117,234.1805158,2.583143235,1.297145556,-5.5324,0.072023733,0.5007253,5.340194023,21.186,B+,AA+
30/09/2012,IQ6165248,-0.008678403,0.090243,27.51378865,0.000710227,0.523679643,1.761887143,49.33284,0.814701378,-92.6733,-0.47804878,0.203322589,2.701272605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BB-,AA+
31/12/2012,IQ6165248,0.02194622,0.677631,3.465213317,0,0.524056433,15.25924622,NaN,0.705167173,12.7737,0.199561404,0.219944532,2.688168558,11.9912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BB-,AA+
31/03/2013,IQ6165248,-0.002353218,0.281659,8.695748433,0.000438789,0.536298388,6.142848667,257.999644,0.577597841,-60.3077,-0.231441048,0.215554771,2.846282652,-13.968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BB-,AA+
30/06/2013,IQ6165248,0.028449967,0.915294,3.04884358,0,0.547961631,19.94871538,NaN,1.917936694,-22.6641,0.491764706,0.1853063,2.866875,23.5368,0.009841141,0.49120675,10.6808985,0.000287254,0.532999024,10.77817435,153.666242,1.003850772,-40.71785,-0.00454093,0.206032048,2.775649704,7.186666667,BB-,AA+
30/09/2013,IQ6165248,NaN,0.452229,4.322772815,0,0.471239773,10.26505345,NaN,0.607052897,2030,0.738853503,0.237130271,2.369519833,-13.4288,0.016014323,0.58170325,4.883144536,0.000109697,0.519889056,12.90396593,257.999644,0.951938651,489.950475,0.299684641,0.214483968,2.692711511,2.0328,BB-,AA+
31/12/2013,IQ6165248,0.027804468,0.798888,2.775385564,0,0.485106894,18.92103158,NaN,0.638709677,NaN,0.217777778,0.216190247,2.40984081,9.8704,0.017967072,0.6120175,4.710687598,0.000109697,0.510151672,13.81941227,257.999644,0.935324277,649.0094,0.304238735,0.213545397,2.623129574,1.5026,BB-,AA+
31/03/2014,IQ6165248,0.003042715,0.426666,4.398444373,0,0.470450556,11.63634545,NaN,0.583430572,183.5443,-0.07047619,0.245757753,2.368348115,-5.8896,0.019765717,0.64826925,3.636361583,0,0.493689714,15.19278647,NaN,0.93678246,730.2934,0.344479949,0.221096143,2.50364594,3.5222,BB-,AA+
30/06/2014,IQ6165248,-0.011372683,0.190812,9.773185069,0,0.488456727,5.3999796,NaN,0.507559395,-73.2674,-0.33745583,0.257477539,2.571052632,-20.4892,0.0064915,0.46714875,5.317446955,0,0.478813488,11.55560252,NaN,0.584188135,713.4256333,0.137174815,0.239138953,2.429690348,-7.4843,BB-,AA+
30/09/2014,IQ6165248,0.062506939,1.382867,1.378318717,0,0.485733319,41.63157495,NaN,0.578947368,376.506,0.865384615,0.254024647,2.309487179,54.3168,0.02049536,0.69980825,4.58133343,0,0.482436874,19.3972329,NaN,0.577161753,162.2609667,0.168807593,0.243362547,2.414682184,9.4521,BB-,AA+
31/12/2014,IQ6165248,0.10604277,2.937777,0.865544859,0,0.451049637,63.71082651,NaN,1.199331849,300.606,-0.266666667,0.176574456,2.69539926,-12.8088,0.040054935,1.2345305,4.103873254,0,0.47392256,30.59468163,NaN,0.717317296,196.847225,0.047696482,0.233458599,2.486071797,3.7823,BB-,AA+
31/03/2015,IQ6165248,0.011737317,1.189655,3.419565713,0,0.458434378,16.42856905,NaN,1.225030084,58.9861,0.065517241,0.112523038,2.694458965,1.9976,0.042228586,1.42527775,3.859153589,0,0.470918515,31.79273753,NaN,0.877717174,165.707675,0.08169484,0.20014992,2.567599509,5.7541,BB-,AA+
30/06/2015,IQ6165248,-0.020622645,0.122282,27.0334679,0,0.4851279,2.22221116,NaN,1.171428571,-60.5264,-0.570652174,0.145944874,2.786957723,-22.5652,0.039916095,1.40814525,8.174224297,0,0.470086308,30.99829542,NaN,1.043684468,168.892925,0.023395754,0.172266754,2.621575782,5.2351,BB-,AA+
30/09/2015,IQ6165248,0.034306146,1.927899,1.994309653,0,0.476517201,29.28570386,NaN,1.342215989,-22.2504,0.545454545,0.123308852,2.72459189,18.7676,0.032865897,1.54440325,8.328222031,0,0.467782279,27.91182764,NaN,1.234501623,69.203825,-0.056586763,0.139587805,2.72535196,-3.6522,BB-,AA+
31/12/2015,IQ6165248,0.014413178,1.25,3.627272727,0,0.825669183,16.2962963,NaN,2.723163842,-75.0756,-12.10227273,0.181194235,9.585526316,-580.118,0.009958499,1.122459,9.018653998,0,0.561437166,16.05819509,NaN,1.615459622,-24.716575,-3.015488279,0.14074275,4.447883724,-145.4795,BB-,AA+
31/03/2016,IQ6165248,-0.003175163,0.521978,11.77631629,0.057186678,0.805080261,4.523809333,1.455938636,1.833060556,-71.8101,0.516483516,0.12841771,8.052556818,57.3168,0.006230379,0.95553975,11.10784164,0.01429667,0.648098636,13.08200516,1.455938636,1.76746724,-57.415625,-2.90274671,0.144716418,5.787408187,-131.6497,B,AA+
30/06/2016,IQ6165248,-0.021404281,-0.04878,NaN,0.013489438,0.785957191,-0.547939726,-0.754709434,1.593442623,NaN,0.302439024,0.164032807,6.483787289,33.6268,0.00603497,0.91277425,5.799299555,0.017669029,0.723305959,12.38946744,0.350614601,1.872970753,-56.3787,-2.68447391,0.149238401,6.711615578,-117.6017,B,AA+
