Fecha,Ticker,Ratio1,Ratio2,Ratio3,Ratio4,Ratio5,Ratio6,Ratio7,Ratio8,Ratio9,Ratio10,Ratio11,Ratio12,Ratio13,Ratio14,Ratio15,Ratio16,Ratio17,Ratio18,Ratio19,Ratio20,Ratio21,Ratio22,Ratio23,Ratio24,Ratio25,Ratio26,Ratio27,Ratio28,Ratio29,Ratio30,IssuerRating,SovereignRating
31/03/2016,LSE:HSBK,8.250053067,0.369684906,0.777143516,0.134072295,0.00783658,0.049141719,0.403704702,0.315631378,1.8844,0.441387145,0.047349805,15.5464,0.134765601,0.771407988,0.775360779,7.242558668,0.371417417,0.831669181,0.136515488,0.008377931,0.057956318,0.368833722,0.41086136,3.2315,0.450211987,0.06788255,22.634,0.126257632,0.864890693,0.764602525,BB,BBB-
30/06/2016,LSE:HSBK,8.218852811,0.381305972,0.780036396,0.128978692,0.010377798,0.056656058,0.325746647,0.331210289,2.7964,0.525092851,0.05320911,22.9832,0.190269645,0.672069822,0.804312557,7.826489685,0.369726568,0.78716753,0.132709892,0.009285845,0.055127668,0.360915642,0.406041147,2.9449,0.463072074,0.060965066,22.5808,0.144286644,0.768836359,0.779695471,BB,BBB-
30/09/2016,LSE:HSBK,7.870516549,0.393833573,0.818097737,0.127417996,0.013676769,0.056831507,0.322088263,0.351701532,2.8884,0.518605011,0.060427463,22.7332,0.180930661,0.742152118,0.785262772,8.075104479,0.374777472,0.783513043,0.129980594,0.009489973,0.053632205,0.363803673,0.371648553,2.5794,0.472104621,0.056017184,20.7857,0.156672087,0.739277748,0.785829455,BB,BBB-
31/12/2016,LSE:HSBK,7.746870654,0.383054269,0.745454943,0.114774602,0.010707115,0.056466714,0.364227597,0.346684717,2.5884,0.522113519,0.053587531,20.052,0.173168167,0.644650808,0.821830963,8.02157327,0.38196968,0.780183148,0.126310896,0.010649566,0.054774,0.353941802,0.336306979,2.5394,0.501799632,0.053643477,20.3287,0.169783519,0.707570184,0.796691768,BB,BBB-
31/03/2017,LSE:HSBK,7.671162586,0.41801708,0.810677262,0.118344844,0.008021404,0.053905679,0.361063212,0.343174777,2.7284,0.539484936,0.0548579,20.93,0.226462355,0.64714508,0.814744113,7.87685065,0.394052723,0.788566585,0.122379034,0.010695772,0.05596499,0.34328143,0.343192829,2.7504,0.52632408,0.055520501,21.6746,0.192707707,0.676504457,0.806537601,BB,BBB-
30/06/2017,LSE:HSBK,7.154454621,0.443616719,0.878881409,0.120877575,0.010036465,0.05882273,0.39258178,0.352109689,2.8824,0.504029743,0.060772416,20.622,0.223290899,0.669599306,0.77255468,7.610751102,0.40963041,0.813277838,0.120353754,0.010610438,0.056506658,0.359990213,0.348417679,2.7719,0.521058302,0.057411327,21.0843,0.200963021,0.675886828,0.798598132,BB,BBB-
30/09/2017,LSE:HSBK,8.821405461,0.341597738,0.859676023,0.088737053,0.016299404,0.055884993,0.357026727,0.414764858,3.0908,0.485931062,0.053604415,27.2652,0.340419206,0.535927542,0.77731689,7.848473331,0.396571451,0.823672409,0.110683519,0.011266097,0.056270029,0.368724829,0.36418351,2.8225,0.512889815,0.055705565,22.2173,0.240835157,0.624330684,0.796611662,BB,BBB-
31/12/2017,LSE:HSBK,9.957083638,0.36368946,0.881234546,0.092159199,0.05015216,0.051409811,0.378748671,0.42855844,1.6404,0.26640743,0.064568767,16.3336,0.344426217,0.559066446,0.776909161,8.401026577,0.391730249,0.85761731,0.105029668,0.021127358,0.055005803,0.372355098,0.384651941,2.5855,0.448963293,0.058450874,21.2877,0.283649669,0.602934594,0.785381211,BB,BBB-
31/03/2018,LSE:HSBK,9.177698197,0.374490482,0.947670499,0.098669323,0.004474118,0.045822189,0.363580644,0.443977696,3.2392,0.542037283,0.06361726,29.7284,0.363778424,0.594352173,0.774219434,8.777660479,0.3808486,0.891865619,0.100110787,0.020240537,0.052984931,0.372984456,0.409852671,2.7132,0.44960138,0.060640714,23.4873,0.317978686,0.589736367,0.775250041,BB,BBB-
30/09/2012,KLSE:MAYBANK,12.59299021,0.135046786,1.025258492,0.018278813,0.000922339,NaN,0.511870724,0.454466165,1.2668,0.356455398,0.036118515,15.9528,0.174049208,0.891085491,0.850720569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A-,A-
31/12/2012,KLSE:MAYBANK,11.76896334,0.141577381,1.088180718,0.016986242,0.002469757,0.02237997,0.443285882,0.357842555,1.2656,0.404178235,0.030752263,14.8948,0.21537438,0.90549184,0.86095407,12.18097677,0.138312083,1.056719605,0.017632528,0.001696048,0.02237997,0.477578303,0.40615436,1.2662,0.380316816,0.033435389,15.4238,0.194711794,0.898288665,0.855837319,A-,A-
31/03/2013,KLSE:MAYBANK,11.32395732,0.140721441,1.101183617,0.016548986,0.000945662,0.020746252,0.489526588,0.440001172,1.2372,0.359497887,0.033831148,14.01,0.222498895,0.911531121,0.853868458,11.89530362,0.139115203,1.071540943,0.017271347,0.001445919,0.021563111,0.481561065,0.417436631,1.256533333,0.373377173,0.033567308,14.95253333,0.203974161,0.902702817,0.855181032,A-,A-
30/06/2013,KLSE:MAYBANK,11.46153846,0.138953992,1.108314439,0.016845993,0.004505046,0.019370014,0.463022186,0.49181973,1.2376,0.346306721,0.03495525,14.1848,0.235219087,0.906117768,0.855283503,11.78686233,0.1390749,1.080734317,0.017165009,0.002210701,0.020832078,0.476926345,0.436032406,1.2518,0.36660956,0.033914294,14.7606,0.211785393,0.903556555,0.85520665,A-,A-
30/09/2013,KLSE:MAYBANK,11.63226001,0.134150544,1.116149228,1.67E-02,0.002736097,0.018729855,0.453748938,0.501653579,1.3292,0.373579099,0.035356234,15.4616,0.222339002,0.930580733,0.855465725,11.54667978,0.13885084,1.103457001,0.0167681,0.00266414,0.020306522,0.462395899,0.447829259,1.2674,0.370890485,0.033723724,14.6378,0.223857841,0.913430366,0.856392939,A-,A-
31/12/2013,KLSE:MAYBANK,11.71735791,0.126100434,1.116495515,0.013581277,-0.00051411,0.018044928,0.508107044,0.4776541,1.302,0.393668254,0.032574364,15.256,0.207225377,0.954726457,0.867046133,11.53377843,0.134981603,1.1105357,0.015916859,0.001918174,0.019222762,0.478601189,0.477782145,1.2765,0.36826299,0.034179249,14.7281,0.22182059,0.92573902,0.857915955,A-,A-
31/03/2014,KLSE:MAYBANK,11.64576803,0.128470106,1.121182919,0.013673789,0.001928401,0.017445622,0.468454949,0.47396388,1.1484,0.359325633,0.031479226,13.374,0.209428356,0.95895221,0.860757258,11.6142311,0.131918769,1.115535525,0.015198059,0.002163859,0.018397605,0.473333279,0.486272822,1.2543,0.368219927,0.033591269,14.5691,0.218552955,0.937594292,0.859638155,A-,A-
30/06/2014,KLSE:MAYBANK,11.53840632,0.126168135,1.151420159,0.013405344,0.001373559,0.016985102,0.460250815,0.458858749,1.1144,0.363880639,0.030475056,12.8584,0.218423205,0.975523876,0.86410981,11.63344806,0.128722305,1.126311955,0.014337897,0.001380987,0.017801377,0.472640437,0.478032577,1.2235,0.372613406,0.03247122,14.2375,0.214353985,0.954945819,0.861844731,A-,A-
30/09/2014,KLSE:MAYBANK,11.66715064,0.123800326,1.146253657,0.013002113,0.000603324,0.016668453,0.493422253,0.457027098,1.102,0.363372753,0.02963378,12.8572,0.22345264,0.963631801,0.866420866,11.64217072,0.12613475,1.133838062,0.013415631,0.000847793,0.017286027,0.482558765,0.466875956,1.1667,0.37006182,0.031040607,13.5864,0.214632394,0.963208586,0.864583517,A-,A-
31/12/2014,KLSE:MAYBANK,11.75482866,0.122109587,1.153459596,0.011986819,-0.000278419,0.015711589,0.513212546,0.50399407,1.284,0.408355149,0.030754636,15.0932,0.221543111,0.983678552,0.863004968,11.65153841,0.125137038,1.143079083,0.013017016,0.000906716,0.016702692,0.483835141,0.473460949,1.1622,0.373733543,0.030585674,13.5457,0.218211828,0.97044661,0.863573225,A-,A-
31/03/2015,KLSE:MAYBANK,11.59726444,0.124298161,1.132217697,0.011504139,0.001947879,0.016240742,0.495623,0.47236151,1.0528,0.346783127,0.029911468,12.2096,0.204498901,0.98466107,0.857887523,11.63941251,0.124094052,1.145837777,0.012474604,0.000911586,0.016401472,0.490627153,0.473060357,1.1383,0.370597917,0.030193735,13.2546,0.216979464,0.976873824,0.862855792,A-,A-
30/06/2015,KLSE:MAYBANK,11.44244898,0.121383096,1.164356584,0.010721902,0.002287457,0.016363093,0.498047931,0.44100534,0.98,0.338178083,0.02891561,11.2136,0.210847169,1.01458873,0.857375636,11.61542318,0.122897793,1.149071884,0.011803743,0.00114006,0.016245969,0.500076433,0.468597004,1.1047,0.364172278,0.029803873,12.8434,0.215085455,0.986640038,0.861172248,A-,A-
30/09/2015,KLSE:MAYBANK,11.41524823,0.120853855,1.175185874,0.010953016,0.004782132,0.016808707,0.467063789,0.484376265,1.128,0.342765607,0.03200356,12.8764,0.219203013,1.03738464,0.840471972,11.55244758,0.122161175,1.156304938,0.011291469,0.002184762,0.016281033,0.493486817,0.475434296,1.1112,0.359020492,0.030396318,12.8482,0.214023048,1.005078248,0.854685025,A-,A-
31/12/2015,KLSE:MAYBANK,11.29277256,0.125967803,1.186067355,0.011135556,0.003375288,0.016515289,0.488704279,0.472546592,0.9796,0.310694345,0.031394797,11.0624,0.218470386,1.048580146,0.818001913,11.43693355,0.123125729,1.164456877,0.011078653,0.003098189,0.016481958,0.48735975,0.467572427,1.0351,0.334605291,0.030556359,11.8405,0.213254867,1.021303646,0.843434261,A-,A-
31/03/2016,KLSE:MAYBANK,11.06903257,0.132000573,1.216409953,0.012266782,0.006481043,0.016261773,0.480065811,0.464818591,0.8228,0.269763274,0.03063208,9.1076,0.248162648,1.025333389,0.815659067,11.30487558,0.125051332,1.185504941,0.011269314,0.00423148,0.016487216,0.483470452,0.465686697,0.9776,0.315350327,0.030736512,11.065,0.224170804,1.031471726,0.832877147,A-,A-
30/06/2016,KLSE:MAYBANK,11.0362448,0.134122157,1.216163152,0.013760946,0.007248107,0.015416956,0.501460536,0.464444931,0.6732,0.23303721,0.028483726,7.4296,0.249406053,1.028137324,0.801409671,11.20332454,0.128236097,1.198456583,0.012029075,0.005471642,0.016250681,0.484323604,0.471546595,0.9009,0.289065109,0.030628541,10.119,0.233810525,1.034858875,0.818885656,A-,A-
30/09/2016,KLSE:MAYBANK,10.82259931,0.136632591,1.23900345,0.013912566,0.002688334,0.015574796,0.485831316,0.48836034,1.0372,0.339025305,0.030765906,11.2252,0.240266866,1.061025064,0.802406473,11.05516231,0.132180781,1.214410977,0.012768962,0.004948193,0.015942204,0.489015486,0.472542614,0.8782,0.288130034,0.030319127,9.7062,0.239076488,1.040768981,0.809369281,A-,A-
31/12/2016,KLSE:MAYBANK,10.50843944,0.136741409,1.216930704,0.013878541,0.004293843,0.01601364,0.41702049,0.512256311,1.3508,0.410460191,0.032442624,14.1948,0.2149952,1.081081596,0.797294793,10.85907903,0.134874182,1.222126815,0.013454709,0.005177832,0.015816791,0.471094538,0.482470043,0.971,0.313071495,0.030581084,10.4893,0.238207692,1.048894344,0.804192501,A-,A-
31/03/2017,KLSE:MAYBANK,10.36093418,0.141359535,1.239175235,0.014513512,0.003793372,0.016360583,0.495162318,0.451218815,0.942,0.315586665,0.029670793,9.76,0.24141367,1.065013007,0.798230251,10.68205443,0.137213923,1.227818135,0.014016391,0.004505914,0.015841494,0.474868665,0.479070099,1.0008,0.324527343,0.030340762,10.6524,0.236520447,1.058814248,0.799835297,A-,A-
30/06/2017,KLSE:MAYBANK,10.27150304,0.144708544,1.209257444,0.015083282,0.005874795,0.016226084,0.470209616,0.476944397,0.9208,0.297088332,0.030867847,9.458,0.238493426,1.034228737,0.805231525,10.49086899,0.13986052,1.226091708,0.014346975,0.004162586,0.016043776,0.467055935,0.482194966,1.0627,0.340540123,0.030936792,11.1595,0.233792291,1.060337101,0.800790761,A-,A-
30/09/2017,KLSE:MAYBANK,10.30054845,0.145510369,1.206444614,0.01529908,0.002715474,0.016226849,0.48069548,0.482446432,1.094,0.351826876,0.030819247,11.2688,0.250591286,1.016786623,0.809268387,10.36035628,0.142079964,1.217951999,0.014693604,0.004169371,0.016206789,0.465771976,0.480716489,1.0769,0.343740516,0.030950128,11.1704,0.236373396,1.049277491,0.802506239,A-,A-
31/12/2017,KLSE:MAYBANK,10.25578231,0.143298426,1.220744207,0.01418609,0.001372509,0.015774618,0.463580511,0.491169163,1.176,0.379004123,0.031043812,12.0608,0.247098588,1.035239425,0.815062941,10.297192,0.143719219,1.218905375,0.014770491,0.003439038,0.016147034,0.477411981,0.475444702,1.0332,0.335876499,0.030600425,10.6369,0.244399243,1.037816948,0.806948276,A-,A-
31/03/2018,KLSE:MAYBANK,10.18747475,0.147692347,1.210579799,0.017696331,0.003508544,0.01566541,0.474737353,0.482556224,0.99,0.325462946,0.030335814,10.0856,0.247094398,1.022999909,0.817777325,10.25382714,0.145302422,1.211756516,0.015566196,0.003367831,0.01597324,0.47230574,0.483279054,1.0452,0.338345569,0.03076668,10.7183,0.245819425,1.027313673,0.811835045,A-,A-
30/09/2012,KLSE:RHBBANK,13.58576356,0.130630928,0.957310748,0.021893708,-0.001126648,NaN,0.431614229,0.292684734,1.2756,0.455051657,0.027094361,17.33,0.182547257,0.789952899,0.903604924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BBB+,A-
31/12/2012,KLSE:RHBBANK,14.02217573,0.129219365,0.954744777,0.019798771,0.003471229,0.022446848,0.465216906,0.334711345,0.956,0.335472833,0.027754535,13.4052,0.198812039,0.766362797,0.906816658,13.80396965,0.129925146,0.956027763,0.020846239,0.00117229,0.022446848,0.448415567,0.31369804,1.1158,0.395262245,0.027424448,15.3676,0.190679648,0.778157848,0.905210791,BBB+,A-
31/03/2013,KLSE:RHBBANK,13.69068788,0.131530106,1.015699473,0.020334139,0.005297846,0.021350258,0.437354393,0.305372999,0.8548,0.320103033,0.027196432,11.7028,0.214922017,0.811273256,0.905639633,13.76620906,0.130460133,0.975918333,0.020675539,0.002547476,0.021898553,0.444728509,0.310923026,1.0288,0.370209175,0.027348443,14.146,0.198760438,0.789196317,0.905353738,BBB+,A-
30/06/2013,KLSE:RHBBANK,13.2038715,0.129254286,1.044007645,0.01906954,0.005411464,0.021339042,0.423667931,0.32995861,0.9712,0.336536607,0.028572699,12.8236,0.228763847,0.824079077,0.905044656,13.62562467,0.130158671,0.992940661,0.020274039,0.003263473,0.02171205,0.439463365,0.315681922,1.0144,0.361791033,0.027654507,13.8154,0.20626129,0.797917007,0.905276467,BBB+,A-
30/09/2013,KLSE:RHBBANK,13.08309903,0.12779185,1.033699021,0.017505771,0.000896909,0.020984627,0.42002834,0.352813972,1.2804,0.431270383,0.029402699,16.7516,0.215966316,0.829425624,0.911115523,13.49995854,0.129448902,1.012037729,0.019177055,0.003769362,0.021530194,0.436566892,0.330714231,1.0156,0.355845714,0.028231591,13.6708,0.214616055,0.807785188,0.907154117,BBB+,A-
31/12/2013,KLSE:RHBBANK,12.99550898,0.129711052,1.032808219,0.01802037,0.003053767,0.021280557,0.455163181,0.357069642,1.0688,0.35204075,0.030092905,13.8896,0.231923536,0.810851579,0.921295189,13.24329185,0.129571823,1.031553589,0.018732455,0.003664997,0.021238621,0.434053461,0.336303806,1.0438,0.359987693,0.028816184,13.7919,0.222893929,0.818907384,0.91077375,BBB+,A-
31/03/2014,KLSE:RHBBANK,13.00395257,0.128778133,1.017550825,0.01746389,0.001724735,0.019948222,0.452429214,0.328661687,1.012,0.371930165,0.02673679,13.16,0.22039378,0.807550686,0.925444933,13.07160802,0.12888383,1.032016427,0.018014893,0.002771719,0.020888112,0.437822167,0.342125978,1.0831,0.372944476,0.028701273,14.1562,0.22426187,0.817976741,0.915725075,BBB+,A-
30/06/2014,KLSE:RHBBANK,13.08956726,0.126812345,1.021697208,0.016288788,0.000992278,0.019201074,0.38696586,0.338732738,1.1924,0.450339568,0.025835611,15.608,0.225672751,0.805115091,0.924775568,13.04303196,0.128273345,1.026438818,0.017319705,0.001666922,0.02035362,0.428646649,0.34431951,1.1384,0.401395216,0.028017001,14.8523,0.223489096,0.813235745,0.920657803,BBB+,A-
30/09/2014,KLSE:RHBBANK,13.04621677,0.126418305,1.023433658,0.015184858,0.002819201,0.019089169,0.455572821,0.363510837,0.978,0.357374642,0.027096005,12.7592,0.216937213,0.820948197,0.917170385,13.03381139,0.127929959,1.023872477,0.016739477,0.002147495,0.019879756,0.437532769,0.346993726,1.0628,0.382921281,0.027440328,13.8542,0.22373182,0.811116388,0.922171519,BBB+,A-
31/12/2014,KLSE:RHBBANK,13.10220441,0.121640815,0.988729508,0.012428969,0.001766447,0.017568128,0.581288348,0.423998086,0.7984,0.290754628,0.02672212,10.4608,0.199035102,0.817807881,0.913375778,13.06048525,0.125912399,1.0128528,0.015341626,0.001825665,0.018951648,0.469064061,0.363725837,0.9952,0.367599751,0.026597632,12.997,0.215509711,0.812855464,0.920191666,BBB+,A-
31/03/2015,KLSE:RHBBANK,13.17056452,0.125432783,0.984509167,0.012359828,0.001422115,0.018031054,0.525806752,0.460739094,0.992,0.334727056,0.02924298,13.0652,0.207373599,0.80897407,0.90483778,13.10213824,0.125076062,1.004592385,0.014065611,0.00175001,0.018472356,0.487408445,0.396745189,0.9902,0.358298973,0.027224179,12.9733,0.212254666,0.81321131,0.915039877,BBB+,A-
30/06/2015,KLSE:RHBBANK,12.90007513,0.126316241,0.986778929,0.011550583,-0.001143889,0.017511633,0.548558858,0.464374018,1.0648,0.369366336,0.028846536,13.736,0.195275469,0.830076088,0.89546585,13.05476521,0.124952036,0.995862816,0.01288106,0.001215969,0.018049996,0.527806695,0.428155509,0.9583,0.338055666,0.02797691,12.5053,0.204655346,0.819451559,0.907712448,BBB+,A-
30/09/2015,KLSE:RHBBANK,12.71123491,0.125291648,0.996543295,0.010998713,0.002595064,0.018603321,0.724692839,0.433039136,0.4308,0.148353671,0.028660811,5.476,0.200986648,0.85368029,0.876370969,12.97101974,0.124670372,0.989140225,0.011834523,0.001159934,0.017928534,0.595086699,0.445537583,0.8215,0.285800423,0.028368112,10.6845,0.200667704,0.827634582,0.897512594,BBB+,A-
31/12/2015,KLSE:RHBBANK,12.79696049,0.128198056,1.005026414,0.011947885,0.006243853,0.018242487,0.534023852,0.451162246,0.658,0.224980668,0.028480245,8.4204,0.203339722,0.851174853,0.850450515,12.89470876,0.126309682,0.993214451,0.011714252,0.002279286,0.018097123,0.583270575,0.452328623,0.7864,0.269356933,0.028807643,10.1744,0.201743859,0.835976325,0.881781279,BBB+,A-
31/03/2016,KLSE:RHBBANK,12.48638132,0.129959887,1.011192166,0.012044821,0.002149969,0.018289672,0.471634772,0.436491838,1.028,0.358173859,0.029721801,12.836,0.196995525,0.857049764,0.892954452,12.72366296,0.127441458,0.999885201,0.011635501,0.002461249,0.018161778,0.56972758,0.446266809,0.7954,0.275218633,0.028927348,10.1171,0.199149341,0.847995249,0.878810447,BBB+,A-
30/06/2016,KLSE:RHBBANK,11.3256538,0.152226778,1.017282296,0.012123009,0.001575173,0.017417154,0.658773833,0.450086257,0.6424,0.228023255,0.027305432,7.2756,0.213780735,0.836278868,0.881031169,12.33005763,0.133919092,1.007511043,0.011778607,0.003141015,0.018138159,0.597281324,0.442694869,0.6898,0.239882863,0.028542072,8.502,0.203775657,0.849545944,0.875201776,BBB+,A-
30/09/2016,KLSE:RHBBANK,10.62181493,0.154757954,1.024970492,0.012699131,0.003827647,0.016864698,0.487644908,0.462552862,0.8948,0.323382977,0.027547393,9.5044,0.215325894,0.834071419,0.883479242,11.80770263,0.141285669,1.014617842,0.012203712,0.00344916,0.017703503,0.538019341,0.450073301,0.8058,0.28364019,0.028263718,9.5091,0.207360469,0.844643726,0.876978845,BBB+,A-
31/12/2016,KLSE:RHBBANK,10.71934605,0.153912074,1.026021396,0.013921602,0.007939683,0.016666558,0.451029769,0.288748574,0.4404,0.212167143,0.020449315,4.7208,0.233347276,0.825851082,0.876372827,11.28829903,0.147714173,1.019866588,0.012697141,0.003873118,0.017309521,0.517270821,0.409469883,0.7514,0.280436809,0.026255985,8.5842,0.214862357,0.838312783,0.883459423,BBB+,A-
31/03/2017,KLSE:RHBBANK,10.66291608,0.158900945,1.024995164,0.014353999,0.003521785,0.016307803,0.489129638,0.452499707,0.8532,0.322478401,0.026643088,9.0976,0.224793037,0.830287788,0.881114487,10.83243271,0.154949438,1.023317337,0.013274435,0.004216072,0.016814053,0.521644537,0.41347185,0.7077,0.271512944,0.025486307,7.6496,0.221811735,0.831622289,0.880499431,BBB+,A-
30/06/2017,KLSE:RHBBANK,10.38708178,0.15823528,1.033813073,0.013922164,0.000840165,0.017056549,0.564816926,0.439169149,0.8608,0.317976024,0.027106684,8.9412,0.222435275,0.830185716,0.896256873,10.59778971,0.156451563,1.027450031,0.013724224,0.00403232,0.016723902,0.49815531,0.410742573,0.7623,0.294001137,0.02543662,8.066,0.22397537,0.830099001,0.884305857,BBB+,A-
30/09/2017,KLSE:RHBBANK,10.25752508,0.160291106,1.01287297,0.014339418,0.003729338,0.017203061,0.500359119,0.436815212,0.8372,0.30937459,0.026953037,8.5876,0.206297879,0.829421733,0.898431974,10.50671725,0.157834851,1.024425651,0.014134296,0.004007743,0.016808493,0.501333863,0.404308161,0.7479,0.29049904,0.025288031,7.8368,0.221718367,0.82893658,0.88804404,BBB+,A-
31/12/2017,KLSE:RHBBANK,10.06193353,0.15536028,1.055519187,0.01152601,0.002833577,0.017092697,0.506904284,0.385386822,0.7944,0.318333465,0.025222805,7.9932,0.216534317,0.857637516,0.907833913,10.34236412,0.158196903,1.031800098,0.013535398,0.002731216,0.016915027,0.515302492,0.428467723,0.8364,0.31704062,0.026481404,8.6549,0.217515127,0.836883188,0.895909312,BBB+,A-
31/03/2018,KLSE:RHBBANK,10.20298977,0.156733429,1.032615829,0.019314656,0.002811056,0.017676876,0.487713087,0.474994673,1.0168,0.33401718,0.030163582,10.3744,0.197948877,0.849245293,0.903882261,10.22738254,0.157655024,1.033705265,0.014775562,0.002553534,0.017257296,0.514948354,0.434091464,0.8773,0.319925315,0.027361527,8.9741,0.210804087,0.841622564,0.901601255,BBB+,A-
30/09/2012,NGSE:ACCESS,7.16652772,0.43570623,0.774256333,0.060596525,-0.010275976,NaN,0.787873058,0.319673792,1.9192,0.255672051,0.076995455,13.754,0.209461137,0.545414469,0.844797626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,B+,B+
31/12/2012,NGSE:ACCESS,7.010154819,0.431787988,0.802708563,0.058844765,0.060703802,0.089912946,0.030454668,-0.031465557,2.4028,0.209804213,0.05271817,16.844,0.273848151,0.49829576,0.863173996,7.08834127,0.433747109,0.788482448,0.059720645,0.025213913,0.089912946,0.409163863,0.144104118,2.161,0.232738132,0.064856812,15.299,0.241654644,0.521855115,0.853985811,B+,BB-
31/03/2013,NGSE:ACCESS,7.044990142,0.433398023,0.829631729,0.057997298,-0.002522558,0.060383652,0.696760588,0.520007411,2.2316,0.262700612,0.083126724,15.7216,0.2727236,0.528871307,0.85962366,7.073890894,0.433630747,0.802198875,0.059146196,0.015968423,0.075148299,0.505029438,0.269405215,2.184533333,0.242725625,0.070946783,15.43986667,0.252010962,0.524193845,0.855865094,B+,BB-
30/06/2013,NGSE:ACCESS,7.009713228,0.361716782,0.855613603,0.023062318,-0.052504751,0.072341342,0.892750929,0.291569485,2.5944,0.39785786,0.068995981,18.186,0.284250238,0.548914415,0.872585907,7.057846477,0.415652256,0.815552557,0.050125227,-0.001149871,0.074212647,0.601959811,0.274946283,2.287,0.281508684,0.070459082,16.1264,0.260070781,0.530373988,0.860045298,BB-,BB-
30/09/2013,NGSE:ACCESS,7.238514174,0.320835689,0.829981838,0.021681922,0.00534028,0.07332568,0.723240852,0.402739947,1.6368,0.179488602,0.085174253,11.848,0.22665927,0.599902324,0.8824318,7.075843091,0.38693462,0.829483933,0.040396576,0.002754193,0.073990905,0.585801759,0.295712821,2.2164,0.262462822,0.072503782,15.6499,0.264370315,0.543995952,0.869453841,BB-,BB-
31/12/2013,NGSE:ACCESS,NaN,0.313642412,0.779090107,0.017564985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.196906271,0.588313276,0.88220036,7.097739181,0.357398227,0.823579319,0.030076631,-0.016562343,0.068683558,0.770917456,0.404772281,2.154266667,0.280015691,0.079098986,15.25186667,0.245134845,0.566500331,0.874210432,BB-,BB-
31/03/2014,NGSE:ACCESS,7.487642879,0.304500639,0.741348464,0.016139094,0.006832861,0.082397405,0.644540228,0.419596216,2.5896,0.27655035,0.088121655,19.39,0.154926625,0.600725078,0.892567264,7.245290094,0.32517388,0.801508503,0.01961208,-0.01344387,0.076021476,0.75351067,0.371301882,2.2736,0.284632271,0.080763963,16.47466667,0.215685601,0.584463773,0.882446333,BB-,BB-
30/06/2014,NGSE:ACCESS,7.679776294,0.285516854,0.730918431,0.017551534,0.008243189,0.079731037,0.615140657,0.402547642,2.2172,0.269006099,0.079750964,17.0276,0.143774509,0.626484348,0.864949715,7.468644449,0.306123898,0.77033471,0.018234384,0.006805443,0.078484707,0.660973912,0.408294601,2.147866667,0.241681684,0.084348957,16.08853333,0.180566669,0.603856257,0.880537285,BB-,BB-
30/09/2014,NGSE:ACCESS,7.854744997,0.259350064,0.794795575,0.018214546,0.012556837,0.08156022,0.567923927,0.364351771,2.4784,0.298145842,0.082511386,19.4672,0.148255247,0.689640276,0.881378599,7.674054723,0.290752492,0.761538144,0.01736754,0.009210962,0.081229554,0.609201604,0.395498543,2.4284,0.281234097,0.083461335,18.62826667,0.160965663,0.626290745,0.880273985,BB-,BB-
31/12/2014,NGSE:ACCESS,NaN,0.259258206,0.817698066,0.016608827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.153723522,0.726586167,0.861252162,7.674054723,0.277156441,0.771190134,0.0171285,0.009210962,0.081229554,0.609201604,0.395498543,2.4284,0.281234097,0.083461335,18.62826667,0.150169976,0.660858967,0.875036935,BB-,BB-
31/03/2015,NGSE:ACCESS,7.432738557,0.267723105,0.836734449,0.018008923,0.013175957,0.063655272,0.62221027,0.562763709,2.578,0.253296567,0.101027757,19.1616,0.151728588,0.751008301,0.848229384,7.655753283,0.267962057,0.79503663,0.017595957,0.011325327,0.074982176,0.601758285,0.443221041,2.424533333,0.273482836,0.087763369,18.55213333,0.149370466,0.698429773,0.863952465,B+,B+
30/06/2015,NGSE:ACCESS,7.600693998,0.25096632,0.794200403,0.019400619,0.015360893,0.063236603,0.566030955,0.614174606,3.1124,0.276679523,0.106486653,23.6564,0.126703856,0.729080261,0.857918095,7.629392517,0.259324424,0.810857123,0.018058229,0.013697895,0.069484031,0.585388384,0.513763362,2.722933333,0.276040644,0.096675265,20.76173333,0.145102803,0.724078751,0.86219456,B+,B+
30/09/2015,NGSE:ACCESS,7.324536377,0.283353588,0.793463573,0.020680039,0.007954654,0.069291107,0.60462092,0.541240042,2.804,0.277990038,0.100673685,20.538,0.104924253,0.780290226,0.837666349,7.452656311,0.265325305,0.810524123,0.018674602,0.012163834,0.065394327,0.597620715,0.572726119,2.831466667,0.269322043,0.102729365,21.11866667,0.134270055,0.746741239,0.851266498,B+,B+
31/12/2015,NGSE:ACCESS,6.937359551,0.275559379,0.820030692,0.019945769,0.007431863,0.070469708,0.678355984,0.480325489,2.848,0.313305222,0.087580814,19.7576,0.122109708,0.819342934,0.7898071,7.323832121,0.269400598,0.811107279,0.019508837,0.010980842,0.066663172,0.617804532,0.549625961,2.8356,0.280317838,0.098942227,20.7784,0.126366601,0.76993043,0.833405232,B+,B+
