Fecha,Ticker,Utilidad Operacional del Trimestre / Activo Total,Utilidad Operacional del Trimestre / Activo Total (Promedio LTM),Margen EBITDA del Trimestre,Margen EBITDA del Trimestre (Promedio LTM),Margen Neto del Trimestre,Margen Neto del Trimestre (Promedio LTM),Utilidad Neta del Trimestre Anualizada / Total Patrimonio,Utilidad Neta del Trimestre Anualizada / Total Patrimonio (Promedio LTM),Total Activo / Total Patrimonio,Total Activo / Total Patrimonio (Promedio LTM),Deuda Neta / EBITDA del Trimestre Anualizado,Deuda Neta / EBITDA del Trimestre Anualizado (Promedio LTM),Deuda Bruta / Activo,Deuda Bruta / Activo (Promedio LTM),EBITDA del Trimestre Anualizado / Intereses,EBITDA del Trimestre Anualizado / Intereses (Promedio LTM),Crecimiento del EBITDA Últimos 12 Meses EBITDA,Crecimiento del EBITDA Últimos 12 Meses EBITDA (Promedio LTM),Ingresos del Trimestre Anualizados / Total Activo,Ingresos del Trimestre Anualizados / Total Activo (Promedio LTM),Activo Corto Plazo / Pasivo Corto Plazo,Activo Corto Plazo / Pasivo Corto Plazo (Promedio LTM),Rating Test,Rating Predicc
31/12/2015,IQ141885706,0.043034873,0.04850455099999999,0.3975,0.40935575,0.23703125,0.224438059,137.7836,163.5859,13.44740177,13.47417506,2.2852790880000002,2.015090621,0.5970028279999999,0.584627581,48.92307692,55.82744743,108.5245,52.5856,0.482563619,0.519477741,1.497521572,1.605868628,A,A
30/09/2017,IQ330589,0.009530644,0.02389878,0.071404,0.10617075,-0.003881416,0.00804799,24.9652,164.976,25.26515581,30.44836744,4.753793506,2.9127443810000004,0.47100000000000003,0.448480634,11.38122637,16.41411602,-43.5151,15.722925,1.3403897470000001,1.448938864,1.9239346869999998,1.971353255,B,BB-
30/09/2014,IQ331476,0.015997548,0.007947624,0.761243,0.71005575,0.041789711,0.40556555899999996,1.2644,7.8053,1.5261168230000002,1.392651066,0.9205585620000001,0.30132712100000003,0.18466792399999998,0.128010201,88.36662433,79.10801107,174.0147,111.4266,0.19823025600000002,0.14681170000000002,0.8576476890000001,1.27094585,B-,B-
30/09/2017,IQ603843,0.020947936,0.025849486,0.212038,0.21939725,0.09712722300000001,0.107334543,14.6152,22.1678,2.974710744,3.244194846,3.468822173,2.7648637369999998,0.39756626100000003,0.35015984,28.61534363,38.934264500000005,38.3928,20.724275,0.48741456899999996,0.563209622,1.5509938090000002,1.583635916,BBB,BBB
31/12/2016,IQ25403751,0.032086479,0.028994383999999998,0.241877,0.22620749999999998,0.119133574,0.10946901699999999,35.2864,32.5925,4.95052028,5.127897715,3.686882016,4.221669043,0.5276252570000001,0.539786757,20.61536277,18.53111468,-10.0672,-27.819375,0.570350034,0.556355367,1.186444709,1.117844275,BBB-,BBB-
30/06/2014,IQ270586,0.013283978,0.012663621000000002,0.408538,0.39129050000000004,0.12211466900000001,0.12202223599999999,10.7572,11.0144,3.8846383419999997,3.864351534,4.490584318,4.764403078,0.421679005,0.421840176,21.58688003,20.59652057,4.4416,18.41725,0.22511524,0.226313932,0.629411765,0.613948071,A-,A-
30/09/2016,IQ108544,0.021320212999999998,0.019343169,0.372265,0.36370525,0.126702435,0.116602493,17.604,15.8227,3.4148504219999998,3.525211243,2.615304858,2.8882261039999997,0.46196528600000003,0.46768523100000003,28.55930644,26.56118987,6.2843,5.7014,0.39737597399999997,0.383205753,1.4708947780000001,1.40637338,BB,BB
30/09/2013,IQ270586,0.017642855,0.013609915,0.42671800000000004,0.38636925,0.158852981,0.13201512099999999,16.4184,11.0294,3.8581193639999998,3.9343626069999997,3.7670688930000003,4.996585717,0.429383914,0.434182038,26.04165128,21.57280329,48.456,10.6073,0.261680017,0.227928506,0.593943341,0.544670158,A-,A-
31/12/2013,IQ289030,0.045468324000000004,0.019999516999999998,0.344136,0.28359125,0.088570015,0.142565495,15.1248,19.7675,1.9509166169999999,1.840123143,0.347412505,0.60698829,0.293169647,0.282306212,55.0890183,46.75186046,316.467,141.562675,0.8168131759999999,0.667202285,2.0760026590000002,2.32081396,BB-,BB-
31/12/2014,IQ22385966,0.012214117,0.015862074,0.066652,0.103816,0.006441206,0.034164126,0.9452,8.0357,2.043660945,2.005787469,0.9717940009999999,0.665209563,0.128966119,0.123078769,9.910522089,86.13086975,-37.3206,-9.406225,1.0463870229999999,1.160820618,1.157356285,1.164957092,AA,AA
30/06/2017,IQ284342,0.022514595,0.021361558,0.042496,0.04745625,0.008350558000000001,0.013954276000000002,18.4972,23.7334,5.835207823999999,5.50823818,2.121964501,2.399053189,0.375541216,0.374673012,34.84672,41.20293743,-18.5851,-5.9742,4.054303193,3.2637887169999997,0.762125449,0.74659849,BBB,BBB
31/12/2016,IQ1004106,0.023503157,0.020019646000000002,0.099208,0.091166,0.033554524,0.02519802,22.7072,17.7022,4.618429287,4.908862076,3.5677740030000002,4.020228367,0.523456451,0.525896556,22.5698419,19.25819932,8.4806,6.090975,1.438909992,1.4062801630000001,1.334043183,1.282651714,BB,BB
30/06/2015,IQ875612,0.011721116,0.011294921999999999,0.356957,0.327728,0.1710013,0.096906357,11.5088,7.3667,2.8797578739999996,3.110701164,5.209928412,6.040422447,0.43599700700000005,0.45898102799999996,15.14482389,13.85159539,58.6705,39.97273333,0.219174178,0.23156470399999998,1.018450185,0.822421843,A-,BBB+
30/09/2017,IQ259378,0.021066701,0.011956156,0.208358,0.155095,0.092788925,0.015201433,28.506,6.2916,5.004777983,5.478020128,2.8584015989999996,7.737814606000001,0.457293788,0.479272087,80.60982556,55.60094074,56.5503,12.075325,0.58110998,0.544417598,1.4355480059999999,1.315009699,A,A
30/06/2014,IQ31900,0.026990273999999998,0.026507866,0.20913400000000001,0.193948,0.11779257800000001,0.109055661,11.02,11.3468,1.57937249,1.572758349,-0.16765253800000002,-0.033854554,0.093061755,0.095106625,162.81469189999999,167.9011616,22.7932,13.239925,0.621397109,0.662428471,2.314244396,2.442874078,A+,A+
30/06/2014,IQ263765,0.011176211,0.007659696999999999,0.214219,0.18293299999999998,0.244762305,0.16921796,13.306,8.2855,1.7665913569999998,1.8106398780000001,3.0975146330000003,5.083363239,0.23061173100000001,0.242018695,28.13251729,19.872580499999998,-0.8181,4.0378,0.29950229999999994,0.268242213,0.852535872,0.746109912,BBB-,BBB+
30/06/2017,IQ1699197,0.043460164,0.050170162000000004,0.253979,0.26238025,0.103820304,0.133345518,322.222,177.6109,-50.75880282,-3.3877401519999997,2.516717884,2.09723609,0.753251708,0.634967824,30.07324117,42.62990861,15.1563,18.894075,0.784433422,0.869143181,2.314151285,1.84143378,BB+,BBB-
31/03/2014,IQ162270,0.021460002000000002,0.023608675,0.446489,0.44360525,0.205144015,0.421474061,11.7136,14.0325,2.200748066,2.239434487,0.158118296,0.15410269199999999,0.216258847,0.211349923,63.16497965,65.57968821,-12.8139,-8.5344,0.264318309,0.289229642,2.331302945,2.569687917,AA,AA
30/09/2017,IQ126269,0.015277151000000001,0.015084408,0.20527399999999998,0.21496525,0.130407951,0.14013002,40.501999999999995,44.2231,9.02036222,9.885523206,-0.13659071,-0.267904345,0.059771011,0.052382483,90.28537017,131.3975253,-1.3271,2.398925,0.34533988,0.321225583,1.096017195,1.090726015,AA,AA
31/12/2014,IQ270586,0.020579482,0.015116573999999999,0.49742700000000006,0.4235165,0.18953687800000002,0.14262592300000002,17.9892,13.0966,3.715241967,3.810945929,3.094073905,4.211525292,0.390903389,0.411665028,28.90965144,23.10474579,68.6046,21.509125,0.24898237,0.235229186,0.718617407,0.633298364,A-,A-
30/06/2014,IQ336774,0.026068091,0.027448757999999997,0.344592,0.33610425,0.123334366,0.081171142,14.6476,9.024,2.6545891530000003,2.5330119719999997,0.48437570399999996,0.366431461,0.17229539300000002,0.18052383100000002,35.16200424,79.98879909,-9.1132,-19.281025,0.441005142,0.45620002200000004,0.9927704940000001,1.121192593,AA-,AA-
30/06/2016,IQ274715,0.029163192999999997,0.032610226,0.19939400000000002,0.2034265,0.09664197199999999,0.10201430199999999,25.5096,28.5069,3.528906009,3.581430443,2.447396262,2.450791534,0.388300641,0.40623847799999996,36.59811648,43.63322029,-8.086,4.9474,0.7236267,0.759397488,0.785131713,0.793863468,BBB+,BBB+
30/06/2013,IQ93030,0.038677339,0.009405051999999999,0.9341290000000001,0.5379005,0.318328842,0.026153712000000003,24.8076,2.9167,2.904783042,2.929652263,1.744642984,4.625994263,0.425506141,0.427240271,37.49772172,20.21026471,43.0867,13.423425,0.26106616,0.238722093,0.542151094,0.591904188,BB,BB
30/09/2015,IQ259378,0.010510453000000001,0.014486032,0.14486400000000002,0.15625425,0.033570516,0.057956537,8.9588,17.2487,4.945453407,4.903027277,5.154127386,4.228595333,0.475465056,0.468902385,50.01572183,59.10176197,-30.3509,-16.390025,0.55525586,0.610769337,1.365695041,1.425425291,A,A
30/09/2013,IQ215548781,0.040421793,0.038138878,0.273798,0.25602800000000003,0.118766999,0.088401305,62.0484,37.691,7.2274826789999995,6.217014485,2.7011661489999996,2.034379833,0.583479789,0.463333115,41.65506124,60.68927757,11.0294,8.9344,0.704904937,0.719419131,2.357033639,2.381590647,BBB-,BBB-
30/06/2013,IQ110001,0.026375622999999997,0.026829000000000002,0.217191,0.2019135,-0.003064779,0.017714498999999998,-17.486,185.6204,54.27766387,115.62347199999999,1.4816109069999999,1.56933996,0.7061202790000001,0.6730607470000001,14.58034407,17.65942828,1.2999,-10.6779,0.71886151,0.80098187,3.031454174,2.440822066,BB-,BB-
30/09/2016,IQ296568,0.014570923000000001,0.017772083,0.12698399999999999,0.12983975,0.046811152,0.083404764,7.49,14.6982,2.327379465,2.3232084630000003,2.684235925,2.65048506,0.30211631699999997,0.301178942,33.62988592,36.62939233,7.1584,8.645275,0.691711837,0.7469266170000001,2.117130097,1.9657587019999998,BB+,BB+
31/03/2014,IQ296181,0.002340565,0.010988524,0.141218,0.27092375,0.012436092,0.071512305,1.6272,8.29,3.488804987,3.553846137,4.80286264,2.9994268139999996,0.258569487,0.255831301,18.00871658,28.77257605,-30.6649,-3.671375,0.36427241200000005,0.328108831,1.316147463,1.26925768,BBB,BBB
30/06/2016,IQ353253,0.029741949,0.027681385,0.434288,0.41688225,0.211362792,0.20576287399999998,31.798000000000002,29.1691,3.7630127410000003,3.573951475,3.4922123,3.640837673,0.611543555,0.59492153,21.50851594,21.92699295,13.8078,8.355125,0.396192634,0.393576579,1.353485014,1.3522174319999998,BB-,BB-
30/06/2014,IQ266112,0.027023252,0.023274835,0.194201,0.17865125,0.098583621,0.09315702,37.512,36.3977,5.705350782000001,5.978324862000001,4.283740733,4.726011875,0.597994821,0.59008813,113.80807820000001,101.67760870000001,-5.5629,7.281325,0.653796104,0.626305415,2.212515146,2.195113799,A,A
30/06/2015,IQ100231,0.018610122,0.010842599,0.326275,0.231318,0.092200515,0.041510297,14.414000000000001,6.3343,3.7312602139999997,3.43213492,2.211341281,2.155227035,0.356024246,0.308427234,46.23162715,32.07490733,5.961,-3.307033333,0.404485297,0.438944102,1.0650430579999999,0.8245833290000001,BBB+,BBB+
30/06/2017,IQ36478,0.0005187,-0.00177375,0.46468999999999994,0.39672975,-0.18113989100000003,0.825652728,-3.8048,-4.8396,1.6579842830000002,1.659457474,3.277362389,3.119161363,0.24242072,0.243744121,26.85218033,20.31220789,15.114,6.3008,0.128509446,0.11547848599999999,1.207783939,2.186716934,BBB,BBB
31/03/2017,IQ27199,0.02360689,0.027591552000000002,0.153603,0.1597085,0.056286165,0.061915395,69.6788,91.1228,11.49010477,13.58528819,4.248297812,3.61881312,0.53698075,0.529439984,18.83866471,22.1515457,5.4151,2.633075,0.7704154000000001,0.8455090540000001,1.157051282,1.072288385,BB,BB
30/06/2013,IQ174438,0.031830718,0.029081085,0.11636500000000001,0.10445625,0.029809649,0.037920241,12.044,17.2348,2.6776029059999997,2.898827142,1.60069964,2.139154357,0.322534702,0.36428162700000005,42.26073239,40.45550443,7.1664,2.329075,1.5106931319999999,1.54553266,1.062550408,1.1598528479999999,A+,BBB+
31/03/2015,IQ313055,0.040244274,0.033491951,0.07973200000000001,0.075166,0.037745601000000004,0.033564351,24.4152,20.3771,2.370410882,2.4748288019999998,0.997550932,1.305250643,0.250321542,0.26467627899999996,67.35114337,59.66845681,9.0776,2.1375,2.58342906,2.37418916,0.969450913,0.91401163,AA,AA
30/06/2017,IQ319157,0.000231481,0.005304143000000001,0.125,0.17204925,-0.087264151,-0.01755138,-39.7848,-9.27,12.48554913,10.45829852,13.150943400000001,12.015049000000001,0.656481481,0.6438475020000001,6.0571428570000005,8.38093549,-11.6667,-17.81425,0.392592593,0.390335136,1.2619047620000001,1.338432361,BB-,BB-
30/09/2013,IQ28071,0.029307126,0.029312527999999997,0.35045,0.34281825,0.056259564000000005,-0.192641108,16.8764,-35.4444,4.826850431,5.300316522,2.456776771,2.5886122019999998,0.473462555,0.48159909,23.11558727,23.45470129,-4.7439,5.0958,0.443021315,0.46301448,1.218911197,1.249198568,BB-,BB-
30/09/2017,IQ106335,0.005535811999999999,0.003299243,0.097946,0.0781875,0.042906915999999996,0.02860728,19.1236,14.0245,7.532164269,7.81169959,8.610580564,17.1520597,0.593426273,0.595577379,50.10848626,43.23409259,78.3341,2.935225,0.580261309,0.628925573,1.194802442,1.2100816220000001,BBB,BBB
30/09/2013,IQ526950,0.021352952999999997,0.028543211000000002,0.329868,0.36990025,0.10731623800000001,0.101455524,30.4652,33.181999999999995,8.691356868,-9.509384719,5.026290953,4.738067861,0.6841132409999999,0.769981577,11.20804866,11.83177242,8.6431,35.938775,0.374432957,0.409932805,1.72457596,1.8054096830000002,BB-,BB-
31/12/2014,IQ22236226,0.008049146,0.010961968,0.40468200000000004,0.330546,0.161789298,0.160079445,9.7048,9.6847,1.719435245,2.143321802,4.379393464,5.14276392,0.34726896700000004,0.424650432,17.59998807,17.90760474,70.7231,12.79365,0.193990511,0.24574072800000002,0.628654971,0.620581893,BBB,BBB
30/06/2014,IQ170245760,0.025448937,0.022378562,0.7261890000000001,0.75603125,0.218520677,0.24422265199999998,9.5316,9.2539,1.6348586680000001,1.7510836109999999,1.2442058870000001,1.824399897,0.242259184,0.288692051,47.66967709,72.27654878,147.3953,306.66425,0.248128108,0.20194065600000002,0.6792162340000001,0.6534607020000001,B,B
31/03/2016,IQ22385966,-0.003483032,-0.004918302,0.096737,0.08221075,0.009968283,-0.006691789,1.0048,-1.1422,2.1023967999999997,2.0730164490000003,3.718036591,2.059608834,0.194264288,0.16904811399999997,50.77803565,39.85780117,-38.8332,-45.839325,0.46652446299999994,0.6906595209999999,1.035493532,1.23448808,A+,BBB+
30/06/2016,IQ276006,0.029648511000000002,0.030865727000000003,0.28681100000000004,0.24038675,0.09910371300000001,0.033971008,34.3064,23.9947,6.097341513,11.27898159,3.131258513,3.084085598,0.5356519989999999,0.573535804,22.62620111,22.51757527,6.6666,42.2773,0.523879796,0.676077203,1.560316414,1.788124255,BB+,BB-
31/03/2017,IQ29726,0.049778495,0.061493478,0.557547,0.55476125,0.26598356300000003,0.301050531,25.3432,30.0899,1.8483614419999999,1.8614545269999998,0.579734245,0.399513003,0.307333022,0.297989585,98.87049545,98.38306983,1.7531,9.0441,0.530423337,0.526386179,2.29229741,2.760663806,A-,A-
30/09/2013,IQ292092,0.007068434,0.012084979,0.27915999999999996,0.29078275,0.044669390999999996,0.087189782,3.4724,8.2738,3.873791857,3.8500642289999996,6.998681249,5.410799754,0.382678035,0.374377526,11.59496579,15.85142837,21.1608,16.032875,0.195036248,0.24913518399999998,0.5807492679999999,0.700518346,BBB-,BBB+
31/03/2015,IQ110741,0.024078025,0.025418253999999998,0.07784400000000001,0.0826905,0.037639008,-0.060765028,10.5368,-27.5393,3.28757515,3.3078630319999998,1.9862716809999998,2.168066697,0.355379457,0.358891081,21.41167906,22.38616615,-12.5,29.675125,1.425175251,1.439565843,1.701366982,1.6669979259999999,BBB-,BB-
31/03/2016,IQ302143,0.012569181,0.016179552,0.08292000000000001,0.0854755,0.002690275,0.008031669,1.2776,3.9959,3.9274869789999998,3.7365999619999997,4.97925647,3.978081052,0.458233075,0.426892803,14.23316088,28.91417265,54.1402,39.82385,1.05904692,1.146195975,1.918224709,2.0866713359999998,BB-,BB-
30/06/2017,IQ290060,0.0063865319999999995,0.0038339690000000004,0.6289239999999999,0.652338,-0.034479105,-0.023187596,-1.3972,-0.7245,2.036447644,2.060977366,1.425615644,1.5037020540000001,0.288678351,0.28949372100000004,28.39808142,29.03921161,110.9201,75.153375,0.20109421100000002,0.19700214800000002,1.134749072,1.2573152440000002,BBB-,BBB-
30/09/2016,IQ33328,0.03038522,0.02777851,0.28145,0.265203,0.164305606,0.162388589,19.6692,16.7901,2.188987464,2.146209409,0.9170806970000001,1.030781153,0.24119867,0.24583586600000001,141.9539267,122.40014790000001,1.7064,8.6273,0.512015375,0.50919533,1.085491189,1.102935287,AA-,AA-
31/12/2013,IQ292092,0.014412528999999999,0.012374951,0.273108,0.285607,0.09506513,0.086392346,10.5628,8.6054,3.848384466,3.828926635,5.076658601,5.4217114660000005,0.393031663,0.379898988,15.42347849,15.70030357,5.8752,7.1915,0.281947038,0.25719032399999997,0.679335515,0.692226468,BBB-,BBB-
31/03/2015,IQ4212820,0.038592388,0.043367314000000004,0.151177,0.170755333,0.05873981,0.086278663,25.0924,35.224000000000004,3.765421425,3.5843886310000004,1.894045605,1.8899319490000002,0.37989950200000006,0.399476777,30.77087033,39.93314929,30.8385,25.566999999999997,1.166342288,1.1309859979999999,1.860102435,1.9940245840000002,BB,BB
31/12/2014,IQ242244239,0.015409086,0.013711736,0.27924,0.27270575,0.070379747,0.22610805899999997,7.3824,21.0879,2.783535109,2.5776323530000003,4.91795996,4.354637467,0.546351526,0.47825481799999997,16.04360727,18.3336092,7.6097,-1.514125,0.392683169,0.37129464799999995,1.3922413790000001,2.168902212,BB-,BB-
30/06/2016,IQ792424,0.05986771900000001,0.058181882000000004,0.227756,0.21927600000000003,0.148881004,0.139062922,68.9228,60.1344,3.7157127,3.533647438,1.074747953,0.989546409,0.395263495,0.37191848,80.43354063,78.83673799,-20.2199,-9.144775,1.25077875,1.257665023,2.294415077,2.2565858309999998,BBB+,BBB+
30/09/2013,IQ263765,0.012540576000000001,0.007859951,0.234801,0.187737,0.10399590199999999,0.11038475199999999,6.0112,6.2376,1.8960654909999999,1.9953413930000001,3.168103222,6.25601719,0.246741225,0.27746472899999997,28.27752506,18.44378958,-5.9186,13.446725,0.297017651,0.26285748800000003,0.697626645,0.68146262,BBB-,BBB+
30/09/2016,IQ266510,0.015962406000000002,0.0022399779999999997,0.29739499999999996,0.22234299999999999,0.359261939,-0.829984649,42.4444,-74.2503,2.665043236,2.783079351,2.783759869,5.1103090689999995,0.430350949,0.447254362,20.42235478,14.920288000000001,-28.5839,-47.3728,0.412337299,0.366428965,1.5612065940000002,1.319295408,BBB,BBB
30/09/2016,IQ4303924,0.025722115,0.028273291000000002,0.11333399999999999,0.11883575,0.051402069,0.054812597000000005,14.5732,14.43,2.393723064,2.2391095069999998,2.767883044,2.469548404,0.39819833200000004,0.36768147700000003,39.98802487,52.25034348,32.4106,19.86255,1.163746448,1.161158167,2.867662773,2.914108297,BB,BB
30/06/2017,IQ327880,0.019141171999999998,0.017237993,0.236592,0.22878525,0.080981149,0.20142071399999997,10.9692,29.138,4.557693566,4.783978991000001,5.242904005,5.705444599,0.672554896,0.680052766,13.28627316,11.63077776,10.2407,6.492966667,0.5139681220000001,0.495922763,0.796176549,0.780299647,B+,B+
30/09/2015,IQ18749,0.007220345,0.007996402,0.072797,0.07008375,0.0031153879999999998,0.002967717,2.6116,2.9687,4.523732904,4.664952705,0.563249026,0.36453094399999997,0.330553086,0.327050004,63.654700899999995,69.71633564,226.7256,100.271225,1.803876934,1.8848504990000001,1.082229808,1.104903607,AA-,AA-
31/03/2017,IQ323532,0.020021226,-0.022788307,0.8280280000000001,0.28452425,0.23175527399999998,-0.27752144,11.6468,-20.7041,2.446825195,2.969457027,2.1052117580000003,27.342263800000005,0.452927384,0.480609154,22.6560086,7.406915943,829.8996,227.7745,0.20074353399999997,0.211758681,2.403343848,1.921690999,BB-,BB-
30/06/2017,IQ386225,0.020625111,0.019812062,0.279574,0.2804855,0.080302371,0.06849136,10.6,8.6779,2.7085230460000003,2.693380439,2.741047602,2.8192751389999997,0.37479228,0.373576532,32.14560299,28.49513893,5.9864,5.741375,0.48681428200000004,0.46981908299999997,0.508375934,0.656956965,BBB+,BBB+
31/03/2014,IQ1035237,0.015783798999999998,0.013662333,0.07799199999999999,0.07171849999999999,0.024689338999999998,0.001292715,11.8588,4.8617,2.8646819139999997,2.680002849,4.375270567,4.8264323010000005,0.405492211,0.39467387200000004,17.26693473,16.84029134,20.1511,38.641999999999996,1.1224850309999999,1.093819539,0.943665732,1.043148132,BBB-,BBB-
30/06/2017,IQ291795,0.020669757,0.017384551,0.402133,0.37588299999999997,0.0944,-0.067511744,5.5432,-3.9056,1.755980066,1.7484196280000002,0.483090586,0.7407403690000001,0.21866427,0.217731206,47.12496094,40.65385994,11.5384,38.273525,0.35474411100000003,0.327241711,3.243002545,2.952939625,BBB,BBB
30/06/2014,IQ36005,0.02735221,0.030347191000000003,0.293781,0.30946,0.067190851,0.093633891,20.8308,29.0952,6.937673901,6.618473092,4.771902234,4.4735595560000005,0.642897249,0.645762697,13.36584127,13.80546284,24.5454,23.63866667,0.448865004,0.45963956,0.79954181,0.9519396379999999,BB-,BB-
30/06/2014,IQ106335,0.009462182,0.006382422,0.080083,0.07912675,0.035043169,0.045005637,19.38,27.5501,7.771330681,8.151009367,7.776657467000001,8.384684624,0.5641612739999999,0.563503351,57.89343214,55.79156438,14.4385,-0.211075,0.7093981840000001,0.7128397390000001,1.724020251,1.745022511,BBB-,BBB-
31/03/2017,IQ1565109,0.021451279,-0.011838834,0.8262309999999999,0.28876999999999997,0.18305165399999998,-0.218476445,8.682,-8.476,2.019257605,2.030541765,1.21290819,5.723998032999999,0.27953006199999997,0.28233507399999996,41.07688084,14.12352399,271.2299,46.10446667,0.23225984800000002,0.21039529,1.237566393,2.100429778,BB+,BBB
31/12/2014,IQ246939999,0.006685887,0.008412303000000001,0.19070499999999999,0.21368299999999998,-0.433894231,-0.19666270800000002,-89.4484,-48.8704,8.44032445,7.319868043,11.85662562,10.20283145,0.6554091160000001,0.639955695,3.785285726,4.547734412,6.4876,-8.959325,0.274135091,0.28569023600000004,0.987179487,0.816132097,CCC,CCC
31/03/2014,IQ32307,0.023021161000000002,0.019959393,0.19380999999999998,0.1769115,0.128399483,0.105332975,13.3908,9.9015,1.62707505,1.3963414319999998,-3.714606745,-4.56400135,0.18987893100000003,0.04973821,84.94145,84.94145,-0.0384,-11.184225,0.631214854,0.669841488,5.948952718999999,4.80634449,BB+,BB+
30/06/2017,IQ141108755,0.021191897999999997,0.021621787000000003,0.172757,0.179309,0.03986711,0.044060166,60.7592,153.8648,12.16666667,29.81190465,4.639435835,4.784796491,0.712211685,0.7472994759999999,18.62681445,17.07381259,2.9702,19.851,0.8458025990000001,0.829581805,1.801444043,1.735388828,BB-,BB-
30/06/2014,IQ317975,0.022044961000000002,0.019825581000000002,0.070188,0.06393575,0.020516905,0.017577627,9.8752,8.1796,2.670456434,2.46018348,1.882080674,1.9349345669999998,0.294758922,0.268743482,52.33825889,50.09513083,0.39299999999999996,-1.1757,1.838495583,1.86334681,0.653912565,0.679093866,BBB+,BBB+
31/03/2017,IQ120622,0.015450253,0.009532121,0.364896,0.2876205,0.145496536,0.132584582,11.7364,11.6002,3.101291027,3.2751854089999997,3.845389567,6.373182126000001,0.358338166,0.36661875299999996,26.17750949,21.63512218,23.8521,-0.523825,0.251097672,0.22880203100000002,0.5080867170000001,0.512847021,BBB+,BBB+
31/03/2014,IQ378755,0.026066252999999998,0.032950103,0.382119,0.38834475,0.101655629,0.127469796,25.618000000000002,36.9132,4.953436356,4.958594255,2.776864577,2.431937913,0.620007389,0.593448811,25.36262374,27.49702566,3.3124,3.263066667,0.49587455399999997,0.560740886,1.055102041,0.821936083,BBB+,BBB+
31/03/2016,IQ36005,0.022488118999999997,0.022488118999999997,0.25343499999999997,0.25343499999999997,0.070229008,0.070229008,24.7228,24.7228,7.850766156000001,7.850766156000001,5.673195334,5.673195334,0.657926001,0.657926001,12.41120935,12.41120935,-5.1429,-5.1429,0.44467074,0.44467074,0.961757526,0.961757526,BB-,B+
30/09/2016,IQ291981,0.057950463,0.050200188,0.15517,0.15084425,0.137843505,0.115218559,40.912,30.4791,1.739087546,1.7188724880000001,-0.46212812200000003,-0.661617215,0.103422197,0.099604457,511.27104360000004,560.5628331,-11.1814,0.52715,1.713178295,1.5366578530000001,2.7203057989999997,2.9070651689999996,AA-,AA-
30/09/2017,IQ374377,0.011277364,0.012079616000000001,0.280479,0.315223,-0.203664553,-0.129772453,34.4992,39.31826667,25.0544783,25.91181229,15.15076515,14.81883223,0.922938011,0.927081829,8.468078745,8.664153103,337.3626,337.3626,0.20918405,0.194109403,2.9980217610000004,2.864778963,BB-,BB
31/03/2014,IQ250592,0.012675496000000001,0.019322291999999998,0.124679,0.1518475,-0.005515068000000001,0.032567147000000005,2.3508,14.8849,2.729501202,2.545652727,3.050970603,2.329050114,0.31452850600000004,0.286492784,14.89400666,22.69837931,-46.6274,25.146275,0.577161371,0.641453827,0.9262247840000001,1.097680134,BBB-,BBB-
30/09/2015,IQ313055,0.030555835,0.032307676,0.06993300000000001,0.07293825,0.028903176000000003,0.031732397,17.9376,19.1307,2.418537821,2.442977104,1.306497753,1.2676169609999999,0.250181251,0.25539535,59.31551786,53.90510079,-6.754,-0.40765,2.421286879,2.395598258,0.890748062,0.9181719540000001,AA,AA
31/03/2017,IQ34745,0.074779023,0.073660715,0.22874899999999998,0.233273333,0.13113781900000002,0.138446069,51.4116,54.13813333,2.415484827,2.421583209,0.192600225,0.237989681,0.22726916,0.247793973,220.4025449,188.7032885,5.6558,11.5406,1.635949862,1.581605498,1.0497805470000001,1.0802282890000001,A,A
31/03/2016,IQ875612,0.013313821000000002,0.012404323,0.345475,0.35064675,0.103016505,0.118184643,7.3236,8.1043,2.7512520869999997,2.811575298,4.809723302,5.123908628,0.42511422,0.429048353,16.51699524,15.75105532,-0.3285,28.263525,0.250856653,0.231489527,0.685266961,0.82662642,A-,A-
31/12/2013,IQ884393,0.032180539,0.029159446000000002,0.378967,0.38059325,0.051026758,0.143931612,4.998,15.3886,2.403832605,2.620620325,1.8062398290000001,1.909014115,0.285814771,0.304493361,32.47999835,33.02710477,37.7828,35.614725,0.37678780799999995,0.38764281100000003,1.472423803,1.335600949,BBB-,BBB-
30/09/2017,IQ250592,0.018496511,0.0066060469999999994,0.165667,0.09182475,0.113280495,0.088757387,30.5228,17.0586,2.9306126089999998,3.542815801,2.67212639,4.0208793730000005,0.34122558399999997,0.33733587200000004,16.56029741,8.805095152,2.5119,118.2163,0.630526861,0.571324878,1.2706756940000001,1.061599323,BB+,BB+
31/12/2013,IQ311679,0.033051206,0.021537862999999997,0.058061,0.0414195,0.037410322999999995,0.019853149,26.8592,14.6176,2.369397373,2.45210939,0.284144606,0.792729164,0.13889124,0.145057889,78.39145761,62.7203581,-2.2016,3.125075,2.9140076169999998,3.0100070110000003,1.468947649,1.3942044880000002,BBB,BBB
31/12/2015,IQ26642,0.021910692000000002,0.027972801000000002,0.2501,0.277947667,0.1237,0.174913596,19.004,27.70973333,3.496856078,3.297599211,2.451519392,1.978317689,0.493323566,0.47952406200000003,69.95804196,70.70085454,-5.9775,-3.2305,0.443985659,0.478182531,1.24006684,1.202178873,AA,AA-
